aggregated_bs_id,type,n_base_stations,lng,lat
1436,AGGREGATED,4,9.202766370605447,45.439927385254
1437,LTE,1,9.206053,45.439944
1438,AGGREGATED,5,9.2075744,45.440133
1439,AGGREGATED,13,9.211198043344362,45.44040268096462
1440,LTE,1,9.214363,45.441071
1441,AGGREGATED,2,9.217529296875,45.440139770508
1442,AGGREGATED,2,9.219441,45.4405165
1443,AGGREGATED,5,9.22355156308594,45.4404591541016
1444,AGGREGATED,8,9.225828034790029,45.440129356567496
1445,LTE,1,9.228453,45.439391
1446,AGGREGATED,2,9.2333221435547,45.440139770508
1447,AGGREGATED,5,9.23504314511718,45.4403175541016
1448,LTE,1,9.2360687255859,45.440139770508
1449,LTE,1,9.242629,45.438969
1450,LTE,1,9.2443084716797,45.438766479492
1451,LTE,1,9.2456817626953,45.438766479492
1452,LTE,1,9.2511749267578,45.440139770508
1453,AGGREGATED,3,9.253005908854163,45.440292513672
1454,AGGREGATED,6,9.257036030273431,45.440457756836
1455,LTE,1,9.2580413818359,45.440139770508
1456,AGGREGATED,2,9.2626127729492,45.440284885254
1457,LTE,1,9.2635345458984,45.440139770508
1458,LTE,1,9.2717742919922,45.441513061523
1459,LTE,1,9.2745208740234,45.441513061523
1460,LTE,1,9.284134,45.442886
1461,LTE,1,9.287169,45.441184
1462,LTE,1,9.311813,45.441988
1463,LTE,1,9.034325,45.444054
1464,LTE,1,9.038771,45.446215
1465,LTE,1,9.051704,45.447351
1466,LTE,1,9.07277,45.442465
1467,AGGREGATED,4,9.07366459643555,45.44207308813476
1468,AGGREGATED,3,9.075043558919267,45.44294278417967
1469,LTE,1,9.0753936767578,45.442886352539
1470,AGGREGATED,2,9.08901429345705,45.4415830307615
1471,LTE,1,9.0946197509766,45.444259643555
1472,AGGREGATED,3,9.097057333333334,45.44140166666667
1473,LTE,1,9.1014862060547,45.442886352539
1474,LTE,1,9.103546,45.443802
1475,AGGREGATED,5,9.109355,45.4421706
1476,AGGREGATED,5,9.11226215546876,45.4419026246092
1477,AGGREGATED,5,9.11459898828124,45.4426456828124
1478,AGGREGATED,2,9.118945,45.442917
1479,LTE,1,9.119339,45.443344
1480,AGGREGATED,9,9.124187894097222,45.44290701280377
1481,AGGREGATED,5,9.1274446,45.4422098
1482,AGGREGATED,8,9.13040874072265,45.44271976538074
1483,AGGREGATED,4,9.133096997314476,45.44196186889624
1484,LTE,1,9.136124,45.443115
1485,AGGREGATED,2,9.14275,45.4428275
1486,LTE,1,9.1468048095703,45.442886352539
1487,AGGREGATED,11,9.148683225142054,45.442410139382
1488,LTE,1,9.1522979736328,45.441513061523
1489,LTE,1,9.153671,45.442886
1490,AGGREGATED,2,9.15710456884765,45.4418385307615
1491,AGGREGATED,6,9.160520239908868,45.442789450846334
1492,AGGREGATED,5,9.16330318105468,45.4422443533202
1493,AGGREGATED,2,9.1667175292969,45.442199707030994
1494,LTE,1,9.1674041748047,45.442886352539
1495,AGGREGATED,7,9.172900191266743,45.44259076464842
1496,AGGREGATED,5,9.17506971015624,45.4424280828124
1497,AGGREGATED,3,9.178083167643234,45.441832687174326
1498,AGGREGATED,2,9.1848105,45.442837
1499,AGGREGATED,2,9.1869175,45.4427865
1500,AGGREGATED,4,9.18991116552735,45.4427799262695
1501,AGGREGATED,3,9.1932109013672,45.442365117513
1502,AGGREGATED,3,9.195942666666667,45.442237
1503,AGGREGATED,4,9.1996765136719,45.442199707031
1504,AGGREGATED,2,9.2018875,45.442267
1505,AGGREGATED,3,9.205398451822935,45.44242847135399
1506,AGGREGATED,3,9.2079164095052,45.44168470768201
1507,AGGREGATED,3,9.2117955188802,45.44160004101533
1508,AGGREGATED,2,9.21478271484375,45.441513061523
1509,AGGREGATED,17,9.217554825080423,45.44221988286982
1510,AGGREGATED,10,9.22019210400391,45.44244418896469
1511,AGGREGATED,9,9.223395336480037,45.441962085177884
1512,AGGREGATED,4,9.22533994873045,45.441727603515496
1513,LTE,1,9.228225,45.443593
1514,AGGREGATED,3,9.232623950846364,45.44201468717433
1515,AGGREGATED,8,9.235060485717762,45.44248384582512
1516,LTE,1,9.236069,45.441788
1517,LTE,1,9.2429351806641,45.441513061523
1518,LTE,1,9.2470550537109,45.444259643555
1519,AGGREGATED,2,9.2511749633789,45.442337176269504
1520,AGGREGATED,2,9.2539795,45.4418215
1521,AGGREGATED,7,9.257340999999998,45.44187014285715
1522,AGGREGATED,6,9.25801639697265,45.4417851769205
1523,LTE,1,9.264049,45.441574
1524,LTE,1,9.2676544189453,45.444259643555
1525,AGGREGATED,2,9.2722296459961,45.44197103076149
1526,AGGREGATED,2,9.2738342285156,45.441513061523
1527,LTE,1,9.074878,45.445127
1528,LTE,1,9.076918,45.446396
1529,LTE,1,9.0850067138672,45.444259643555
1530,LTE,1,9.096451,45.443878
1531,AGGREGATED,4,9.100372957519523,45.44475007177751
1532,AGGREGATED,2,9.102745,45.4437255
1533,AGGREGATED,5,9.106286399999998,45.4452128
1534,LTE,1,9.109039,45.445633
1535,LTE,1,9.113867,45.44426
1536,AGGREGATED,4,9.11486775,45.44395025
1537,LTE,1,9.116794,45.44411
1538,AGGREGATED,3,9.122242,45.44509566666667
1539,AGGREGATED,2,9.1237435,45.4447215
1540,LTE,1,9.12571,45.444622
1541,LTE,1,9.129967,45.443454
1542,AGGREGATED,5,9.13348801796876,45.444315057422
1543,AGGREGATED,4,9.136034370361326,45.44385391088875
1544,AGGREGATED,2,9.1397856772461,45.4442598217775
1545,AGGREGATED,2,9.1422615,45.444294
1546,LTE,1,9.1454315185547,45.44563293457
1547,AGGREGATED,7,9.1481373000837,45.44425580622215
1548,AGGREGATED,2,9.1514738413086,45.4441223217775
1549,AGGREGATED,5,9.154598328125,45.444190914844
1550,LTE,1,9.157902,45.444148
1551,AGGREGATED,5,9.16056488789064,45.444869257422006
1552,AGGREGATED,4,9.16305875268555,45.44445841088874
1553,AGGREGATED,9,9.167115137044275,45.444222325629454
1554,AGGREGATED,9,9.169733834852424,45.44403092079
1555,AGGREGATED,10,9.1723412725586,45.4443689930665
1556,AGGREGATED,9,9.175274555555555,45.44397255555556
1557,AGGREGATED,21,9.17888849437314,45.44409947288881
1558,AGGREGATED,11,9.181453462269172,45.44409860395955
1559,AGGREGATED,7,9.184193,45.44448171428572
1560,AGGREGATED,9,9.187497897786468,45.44435547634555
1561,LTE,1,9.1893768310547,45.44563293457
1562,AGGREGATED,3,9.1925811767578,45.444259643555
1563,LTE,1,9.1962432861328,45.44563293457
1564,LTE,1,9.200363,45.44426
1565,LTE,1,9.2017364501953,45.444259643555
1566,AGGREGATED,4,9.20503775,45.44401075
1567,LTE,1,9.2086029052734,45.444259643555
1568,AGGREGATED,4,9.210752871826177,45.444856160888754
1569,AGGREGATED,8,9.214326803710938,45.44429766088875
1570,AGGREGATED,3,9.2166392171224,45.44382221451834
1571,LTE,1,9.220719,45.443136
1572,AGGREGATED,12,9.2230240703125,45.44457379785167
1573,LTE,1,9.2250823974609,45.444259643555
1574,AGGREGATED,4,9.2286428852539,45.4442365717775
1575,AGGREGATED,2,9.2322425,45.443863
1576,LTE,1,9.2346954345703,45.444259643555
1577,LTE,1,9.2374420166016,45.44563293457
1578,AGGREGATED,2,9.2415618896484,45.44563293457
1578,LTE,1,9.2415618896484,45.44563293457
1579,LTE,1,9.2429351806641,45.44563293457
1580,AGGREGATED,2,9.24781002685545,45.4444658217775
1581,LTE,1,9.248565,45.444672
1582,LTE,1,9.252352,45.44426
1583,AGGREGATED,2,9.256684,45.4443065
1584,AGGREGATED,2,9.259022,45.443858
1585,LTE,1,9.259656,45.443838
1586,LTE,1,9.266968,45.44426
1587,AGGREGATED,3,9.267883376302066,45.44425976237
1588,AGGREGATED,2,9.2704010009766,45.444259643555
1589,LTE,1,9.272685,45.442429
1590,LTE,1,9.278738,45.445699
1591,AGGREGATED,2,9.2856051010742,45.444553821777504
1592,LTE,1,9.2882537841797,45.44563293457
1593,LTE,1,9.303414,45.449753
1594,LTE,1,9.028702,45.449295
1595,LTE,1,9.063996,45.448471
1596,LTE,1,9.074505,45.446415
1597,AGGREGATED,5,9.07597319960936,45.4466095222656
1598,LTE,1,9.0836334228516,45.448379516602
1599,AGGREGATED,2,9.088629,45.447317
1600,LTE,1,9.088647,45.44733
1601,LTE,1,9.095461,45.445719
1602,LTE,1,9.098465,45.447281
1603,LTE,1,9.098914,45.446251
1604,LTE,1,9.102173,45.447006
1605,LTE,1,9.105606,45.445461
1606,AGGREGATED,2,9.1097015,45.4463195
1607,LTE,1,9.1124725341797,45.447006225586
1608,AGGREGATED,2,9.1158695,45.4458695
1609,LTE,1,9.116679,45.446106
1610,AGGREGATED,8,9.121404391479487,45.44642267321775
1611,AGGREGATED,13,9.123864873722962,45.44607931948599
1612,AGGREGATED,5,9.12726948886718,45.4468968451172
1613,AGGREGATED,9,9.129939252170132,45.44661551236978
1614,AGGREGATED,4,9.132840797607424,45.4462647336425
1615,AGGREGATED,8,9.136496531738274,45.4465521813965
1616,AGGREGATED,5,9.1385650634766,45.446182250976406
1617,AGGREGATED,5,9.14206817460936,45.446033973828
1618,AGGREGATED,14,9.147858273646758,45.44609322314442
1619,AGGREGATED,3,9.150938666666669,45.44658566666666
1620,AGGREGATED,9,9.154080816623257,45.44650717903644
1621,AGGREGATED,9,9.157198011827257,45.446731347547775
1622,AGGREGATED,12,9.16012860896811,45.44611216365549
1623,AGGREGATED,6,9.163465817545566,45.44591434912101
1624,AGGREGATED,2,9.16650294189455,45.446319612793005
1625,LTE,1,9.167862,45.446091
1626,LTE,1,9.172523,45.445009
1627,LTE,1,9.174271,45.448105
1628,AGGREGATED,8,9.178950563598637,45.44638979821775
1629,AGGREGATED,6,9.181325625325533,45.44608064485666
1630,AGGREGATED,3,9.184792652669266,45.44585131152333
1631,AGGREGATED,4,9.18700856225585,45.4458107336425
1632,AGGREGATED,8,9.19005498828125,45.44616254003899
1633,AGGREGATED,6,9.193589284016932,45.446384822428335
1634,AGGREGATED,7,9.196094898018972,45.44665070493857
1635,AGGREGATED,8,9.199644628417976,45.44676989501949
1636,AGGREGATED,8,9.20181825,45.446691125
1637,AGGREGATED,7,9.205426290318089,45.44664013351
1638,AGGREGATED,6,9.2086776023763,45.44693570426433
1639,AGGREGATED,7,9.211676180803574,45.44625573716514
1640,AGGREGATED,3,9.213637333333333,45.446373666666666
1641,LTE,1,9.214096,45.446091
1642,LTE,1,9.220688,45.446182
1643,AGGREGATED,5,9.22385304257812,45.4465300902344
1644,LTE,1,9.226715,45.447418
1645,AGGREGATED,3,9.229825277343734,45.446222720052
1646,AGGREGATED,2,9.23257,45.4454765
1647,AGGREGATED,3,9.2353364781901,45.44662874186199
1648,AGGREGATED,2,9.2383400083008,45.446477967285
1649,LTE,1,9.248428,45.447147
1650,AGGREGATED,3,9.250463757161468,45.446444483724
1651,LTE,1,9.255052,45.446925
1652,AGGREGATED,14,9.25845918052454,45.44646668652343
1653,LTE,1,9.259748,45.445921
1654,LTE,1,9.270126,45.446182
1655,AGGREGATED,2,9.2709501459961,45.446594112793
1656,LTE,1,9.2717742919922,45.447006225586
1657,LTE,1,9.285703,45.444848
1658,LTE,1,9.2882537841797,45.447006225586
1659,AGGREGATED,2,9.2882537841797,45.446319580078
1660,LTE,1,9.294365,45.449373
1661,LTE,1,9.021219,45.45113
1662,LTE,1,9.0479278564453,45.451126098633
1663,LTE,1,9.075627,45.450191
1664,LTE,1,9.076532,45.448026
1665,LTE,1,9.078729,45.450538
1666,LTE,1,9.0932464599609,45.449752807617
1667,LTE,1,9.0946197509766,45.448379516602
1668,AGGREGATED,4,9.0972265,45.44910375
1669,LTE,1,9.097923,45.448752
1670,LTE,1,9.108078,45.449203
1671,LTE,1,9.117622,45.448036
1672,AGGREGATED,5,9.118734,45.44863540000001
1673,AGGREGATED,3,9.120237093424468,45.448170505534
1674,AGGREGATED,2,9.1241455,45.4486185
1675,AGGREGATED,4,9.127077222167951,45.448226008301
1676,AGGREGATED,3,9.130407772460932,45.44913317220067
1677,LTE,1,9.13208,45.448761
1678,LTE,1,9.136015,45.449753
1679,AGGREGATED,5,9.13854761269532,45.4479311033204
1680,AGGREGATED,5,9.14239730371092,45.4483963099612
1681,AGGREGATED,7,9.144592032505583,45.44873650237172
1682,LTE,1,9.147016,45.450228
1683,AGGREGATED,3,9.15145821875,45.44825467773467
1684,AGGREGATED,4,9.1543051323242,45.448659508301006
1685,AGGREGATED,12,9.157690761474608,45.4485656263835
1686,AGGREGATED,4,9.159791857177725,45.4482081291505
1687,AGGREGATED,6,9.163137666666666,45.44926999999999
1688,LTE,1,9.166718,45.448036
1689,AGGREGATED,4,9.168870866455077,45.4491718791505
1690,AGGREGATED,2,9.1728971694336,45.448837258301
1691,AGGREGATED,2,9.174754,45.4482385
1692,AGGREGATED,2,9.1792255,45.447882
1693,AGGREGATED,4,9.180501271240225,45.448451129150506
1694,AGGREGATED,4,9.18388748950195,45.448674879150495
1695,AGGREGATED,6,9.187173666666668,45.44807983333334
1696,AGGREGATED,5,9.1900744,45.4481492
1697,AGGREGATED,4,9.193224029296877,45.448159008301005
1698,AGGREGATED,11,9.19656561106178,45.44866614391
1699,AGGREGATED,4,9.198778967041024,45.44819412915051
1700,AGGREGATED,5,9.20223114824218,45.4483163033204
1701,AGGREGATED,2,9.205008,45.448765
1702,AGGREGATED,5,9.20867478105468,45.4487153033204
1703,AGGREGATED,6,9.211228076985684,45.448092258301
1704,LTE,1,9.2140960693359,45.449752807617
1705,LTE,1,9.217911,45.449412
1706,AGGREGATED,2,9.2203535,45.4491285
1707,AGGREGATED,3,9.223480035481764,45.448293505534
1708,AGGREGATED,3,9.226447,45.44815166666666
1709,AGGREGATED,2,9.2286296352539,45.447909258301
1710,LTE,1,9.232085,45.448172
1711,AGGREGATED,4,9.235841681396474,45.448761879150496
1712,LTE,1,9.2360687255859,45.448379516602
1713,LTE,1,9.239238,45.447323
1714,LTE,1,9.2456817626953,45.448379516602
1715,LTE,1,9.247055,45.447693
1716,AGGREGATED,2,9.250449,45.44788
1717,AGGREGATED,2,9.252861,45.4487075
1718,LTE,1,9.2580413818359,45.448379516602
1719,AGGREGATED,5,9.25853168730468,45.4484291099612
1720,LTE,1,9.2594146728516,45.448379516602
1721,LTE,1,9.2635345458984,45.451126098633
1722,LTE,1,9.272893,45.449346
1723,LTE,1,9.279326,45.448037
1724,LTE,1,9.2882537841797,45.449752807617
1725,AGGREGATED,2,9.04907592822265,45.451319049316496
1726,LTE,1,9.050224,45.451512
1727,LTE,1,9.062347,45.453873
1728,LTE,1,9.0699005126953,45.453872680664
1729,LTE,1,9.0753936767578,45.451126098633
1730,AGGREGATED,5,9.07598965781248,45.4509390789064
1731,LTE,1,9.083559,45.450213
1732,LTE,1,9.0918731689453,45.451126098633
1733,AGGREGATED,2,9.092253084472649,45.451015549316494
1734,AGGREGATED,2,9.09393310546875,45.449752807617
1735,AGGREGATED,3,9.097517333333334,45.45136
1736,LTE,1,9.09874,45.450211
1737,LTE,1,9.104868,45.451948
1738,LTE,1,9.1152191162109,45.452499389648
1739,AGGREGATED,2,9.118436,45.4501415
1740,LTE,1,9.118906,45.450087
1741,AGGREGATED,3,9.124377287434902,45.450387935872335
1742,AGGREGATED,7,9.126820194196428,45.45038707449772
1743,AGGREGATED,2,9.1316988041992,45.4503769038085
1744,AGGREGATED,5,9.133615579882818,45.450707361523406
1745,AGGREGATED,4,9.136352443115223,45.45052652465824
1746,AGGREGATED,3,9.1384243544922,45.45033703287766
1747,AGGREGATED,3,9.142227172851534,45.45112609863301
1748,AGGREGATED,14,9.144776065778478,45.45045122440007
1749,AGGREGATED,6,9.14877954589845,45.451060732422
1750,AGGREGATED,5,9.15121886777344,45.4508908009766
1751,AGGREGATED,9,9.154750083550354,45.45092870008688
1752,AGGREGATED,7,9.157208975864958,45.45029567340958
1753,AGGREGATED,5,9.1613314,45.45083
1754,AGGREGATED,9,9.163387689670133,45.45049183572045
1755,AGGREGATED,7,9.166455554827014,45.45013015694757
1756,AGGREGATED,10,9.16890029316406,45.451039619726586
1757,AGGREGATED,7,9.171973340959829,45.45112102818086
1758,AGGREGATED,3,9.174820086588532,45.45039353841133
1759,AGGREGATED,7,9.179078625976556,45.450621387695286
1760,AGGREGATED,3,9.181671458658869,45.44981926920567
1761,AGGREGATED,2,9.1842269790039,45.4513320493165
1762,AGGREGATED,7,9.187416582868314,45.45039474246656
1763,AGGREGATED,11,9.19058856338778,45.45071982759236
1764,AGGREGATED,2,9.193773,45.4514895
1765,AGGREGATED,10,9.19661662939452,45.45090853994149
1766,AGGREGATED,6,9.19974769319662,45.45048363460284
1767,AGGREGATED,12,9.202349448567698,45.450862734375
1768,AGGREGATED,9,9.204958451605911,45.45051998958333
1769,AGGREGATED,5,9.20808490390624,45.45040978125
1770,AGGREGATED,5,9.2112316341797,45.4508784591798
1771,AGGREGATED,7,9.214584775669644,45.45026508789057
1772,AGGREGATED,4,9.2171152355957,45.450139524658255
1773,AGGREGATED,5,9.22017339824218,45.4502628845702
1774,AGGREGATED,9,9.223621570529511,45.450254057942665
1775,AGGREGATED,4,9.226466339111326,45.45008542846675
1776,AGGREGATED,2,9.2292022705078,45.451126098633
1777,LTE,1,9.231491,45.450211
1778,LTE,1,9.236118,45.449409
1779,LTE,1,9.237692,45.452375
1780,LTE,1,9.2415618896484,45.451126098633
1781,LTE,1,9.248886,45.451584
1782,AGGREGATED,4,9.2507142133789,45.4508545493165
1783,LTE,1,9.254808,45.451392
1784,AGGREGATED,3,9.2559936969401,45.45076569954433
1785,LTE,1,9.258204,45.450352
1786,LTE,1,9.2717742919922,45.452499389648
1787,LTE,1,9.273087,45.451434
1788,LTE,1,9.2813873291016,45.451126098633
1789,LTE,1,9.2882537841797,45.451126098633
1790,AGGREGATED,2,9.2882537841797,45.450439453125
1791,LTE,1,9.0218353271484,45.453872680664
1792,LTE,1,9.044495,45.457993
1793,AGGREGATED,5,9.07698618710936,45.452815155859206
1794,AGGREGATED,2,9.078907774902351,45.452988340332
1795,LTE,1,9.0795135498047,45.453872680664
1796,LTE,1,9.084605,45.454639
1797,LTE,1,9.087668,45.455322
1798,AGGREGATED,3,9.0918731689453,45.453872680664
1799,AGGREGATED,2,9.0943345,45.453453
1800,AGGREGATED,6,9.096860173665366,45.45259939827466
1801,AGGREGATED,2,9.10001245751955,45.452404694824
1802,LTE,1,9.1042327880859,45.452499389648
1803,AGGREGATED,2,9.104973,45.452803
1804,AGGREGATED,2,9.1084425,45.453873
1805,LTE,1,9.1138458251953,45.453872680664
1806,AGGREGATED,4,9.115219116210923,45.453186035156
1807,AGGREGATED,2,9.1182258491211,45.453459340332
1808,LTE,1,9.122843,45.453383
1809,AGGREGATED,3,9.123198333333333,45.453546
1810,LTE,1,9.1289520263672,45.452499389648
1811,AGGREGATED,3,9.130020211588535,45.453160690104
1812,AGGREGATED,4,9.134101892822276,45.453151614990006
1813,LTE,1,9.1344451904297,45.452499389648
1814,AGGREGATED,3,9.1400639029948,45.453531453776
1815,AGGREGATED,10,9.14205061005858,45.45289842392559
1816,AGGREGATED,8,9.14477662634279,45.453084316284
1817,AGGREGATED,15,9.14865215136718,45.453361288216
1818,AGGREGATED,6,9.151080836914067,45.45298685677066
1819,AGGREGATED,8,9.154425399536136,45.452899816284
1820,AGGREGATED,2,9.158150568847647,45.453872840332
1821,AGGREGATED,6,9.160402811360685,45.45384017366533
1822,AGGREGATED,12,9.162694353271483,45.45297760913066
1823,AGGREGATED,5,9.16685481171876,45.4526779558592
1824,AGGREGATED,27,9.16956320243779,45.45315742183881
1825,AGGREGATED,5,9.172323,45.4529524
1826,AGGREGATED,7,9.1750078345424,45.45264139704228
1827,AGGREGATED,13,9.178506693659862,45.452751641376
1828,AGGREGATED,19,9.180758741313731,45.45229291524463
1829,AGGREGATED,13,9.184397099384014,45.452546859149535
1830,AGGREGATED,10,9.18694513291016,45.4526444168944
1831,AGGREGATED,12,9.190365801269532,45.45254054654933
1832,AGGREGATED,6,9.192974636881516,45.45240602815733
1833,AGGREGATED,14,9.196385040527344,45.4521907977817
1834,LTE,1,9.20054,45.451976
1835,AGGREGATED,6,9.201550483398432,45.45242929654933
1836,AGGREGATED,7,9.205805290318086,45.45260391280686
1837,AGGREGATED,5,9.2082284,45.45262240000001
1838,AGGREGATED,2,9.21193,45.452036
1839,AGGREGATED,7,9.21480167438617,45.452656111328
1840,LTE,1,9.2154693603516,45.452499389648
1841,LTE,1,9.220276,45.451813
1842,AGGREGATED,9,9.223329871527778,45.45275428428799
1843,LTE,1,9.225082,45.453781
1844,AGGREGATED,4,9.2291978852539,45.45277769482399
1845,AGGREGATED,2,9.231393,45.452859
1846,LTE,1,9.2360687255859,45.452499389648
1847,AGGREGATED,4,9.237916504150398,45.45284584741201
1848,LTE,1,9.241035,45.452049
1849,LTE,1,9.2456817626953,45.453872680664
1850,AGGREGATED,5,9.24743869042968,45.4526050337888
1851,AGGREGATED,2,9.249235,45.452525
1852,AGGREGATED,2,9.253928,45.4532305
1853,AGGREGATED,13,9.256136137019231,45.45263696604554
1854,LTE,1,9.259544,45.451829
1855,LTE,1,9.263266,45.453246
1856,LTE,1,9.2676544189453,45.45524597168
1857,LTE,1,9.278881,45.453691
1858,LTE,1,9.283447,45.453049
1859,AGGREGATED,3,9.286971666666666,45.45327033333333
1860,LTE,1,9.290758,45.452499
1861,LTE,1,9.03099,45.459824
1862,LTE,1,9.0410614013672,45.459365844727
1863,LTE,1,9.050642,45.458309
1864,LTE,1,9.057719,45.457732
1865,LTE,1,9.0740203857422,45.45524597168
1866,AGGREGATED,4,9.07649975,45.45499725
1867,LTE,1,9.077934,45.455521
1868,LTE,1,9.081608,45.45492
1869,AGGREGATED,4,9.0850685,45.45562725
1870,AGGREGATED,3,9.087394333333334,45.455552
1871,AGGREGATED,5,9.0917064,45.4548434
1872,LTE,1,9.0946197509766,45.45524597168
1873,LTE,1,9.098434,45.455551
1874,LTE,1,9.100113,45.455475
1875,LTE,1,9.107945,45.454519
1876,AGGREGATED,3,9.108586984049468,45.45474499056
1877,AGGREGATED,4,9.11202975,45.45522
1878,AGGREGATED,11,9.114871968217328,45.454789176669095
1879,AGGREGATED,2,9.1176965,45.455055
1880,AGGREGATED,2,9.1224155,45.454926
1881,AGGREGATED,4,9.12343868115235,45.45543373584
1882,LTE,1,9.1275787353516,45.45524597168
1883,AGGREGATED,4,9.1313553835449,45.45536047876
1884,LTE,1,9.1316986083984,45.45524597168
1885,AGGREGATED,5,9.13636289628906,45.455195394336
1886,LTE,1,9.138066,45.455496
1887,LTE,1,9.141617,45.453873
1888,AGGREGATED,2,9.14520261376955,45.45530298584
1889,AGGREGATED,8,9.148694711669911,45.454999610840005
1890,AGGREGATED,15,9.151831968294266,45.455112453450674
1891,AGGREGATED,11,9.154100862482254,45.45500871440001
1892,AGGREGATED,4,9.156268461669924,45.45543349292
1893,AGGREGATED,4,9.16069417993165,45.45495424292
1894,AGGREGATED,14,9.163326551130012,45.454956297363424
1895,AGGREGATED,2,9.1674041748047,45.454559326172
1896,AGGREGATED,6,9.169582703776031,45.45471156022133
1897,AGGREGATED,12,9.172309208251969,45.455087601644
1898,AGGREGATED,10,9.175511352539038,45.4544884666016
1899,AGGREGATED,6,9.177932739257832,45.454330444336
1900,AGGREGATED,3,9.18113,45.45505766666667
1901,AGGREGATED,8,9.184757203125,45.454413920166
1902,AGGREGATED,7,9.187354981305814,45.45444428766744
1903,AGGREGATED,7,9.189897588867186,45.454859954380574
1904,AGGREGATED,4,9.19283445654295,45.454525913086
1905,AGGREGATED,3,9.196969428710933,45.45546432389333
1906,AGGREGATED,4,9.199041,45.45454625000001
1907,AGGREGATED,7,9.202829354631689,45.45431695033485
1908,AGGREGATED,4,9.2046340161133,45.454596163086
1909,LTE,1,9.2086029052734,45.45524597168
1910,AGGREGATED,6,9.211342894531263,45.45411566894534
1911,AGGREGATED,6,9.215375846842466,45.45439755550134
1912,AGGREGATED,9,9.217003989800354,45.45516520334223
1913,AGGREGATED,4,9.2205540583496,45.455273920166
1914,AGGREGATED,4,9.22370525,45.454062500000006
1915,AGGREGATED,2,9.225082198730451,45.45451348584
1916,AGGREGATED,3,9.230037090169269,45.45539865722666
1917,AGGREGATED,2,9.23240257177735,45.454078340332
1918,AGGREGATED,2,9.2360687255859,45.454559326172
1919,AGGREGATED,2,9.238522,45.4551815
1920,AGGREGATED,4,9.2408752441406,45.454216003418
1921,AGGREGATED,5,9.24494939941406,45.4548187248048
1922,AGGREGATED,5,9.24718309042968,45.4541474666016
1923,AGGREGATED,2,9.250629,45.454338
1924,AGGREGATED,3,9.253910405924469,45.45402356022132
1925,LTE,1,9.2552947998047,45.453872680664
1926,LTE,1,9.256817,45.452899
1927,LTE,1,9.2772674560547,45.45524597168
1928,AGGREGATED,2,9.27807422802735,45.45446848584
1929,LTE,1,9.279966,45.456152
1930,LTE,1,9.282923,45.456008
1931,LTE,1,9.286194,45.455246
1932,LTE,1,9.2882537841797,45.456619262695
1933,LTE,1,9.290435,45.456942
1934,LTE,1,9.3088531494141,45.459365844727
1935,LTE,1,9.0204620361328,45.462112426758
1936,LTE,1,9.028015,45.460052
1937,LTE,1,9.0657806396484,45.457992553711
1938,LTE,1,9.074268,45.459201
1939,AGGREGATED,12,9.076924916666666,45.45762091666666
1940,AGGREGATED,4,9.07862625,45.4575475
1941,LTE,1,9.080501,45.456836
1942,LTE,1,9.086235,45.456511
1943,AGGREGATED,6,9.0916701126302,45.456922056966
1944,LTE,1,9.094345,45.456894
1945,LTE,1,9.100961,45.457341
1946,LTE,1,9.107494,45.458164
1947,LTE,1,9.110216,45.456129
1948,AGGREGATED,7,9.115339360491072,45.45692693219858
1949,AGGREGATED,5,9.11776567929688,45.456724905078
1950,AGGREGATED,7,9.121642367327016,45.45715265053015
1951,AGGREGATED,6,9.123952810384116,45.45669209228517
1952,AGGREGATED,5,9.1270246359375,45.4574305632812
1953,AGGREGATED,12,9.131067586832666,45.457109324625584
1954,LTE,1,9.1330718994141,45.457992553711
1955,LTE,1,9.1371917724609,45.457992553711
1956,AGGREGATED,6,9.1391720802409,45.45722872835284
1957,LTE,1,9.14277,45.457478
1958,AGGREGATED,5,9.1448870529297,45.457730132226594
1959,AGGREGATED,9,9.148154356879337,45.457466131835886
1960,AGGREGATED,9,9.151340841905377,45.45698609950077
1961,AGGREGATED,6,9.1546470371094,45.45715777213533
1962,AGGREGATED,8,9.157074265258789,45.45710917126462
1963,AGGREGATED,8,9.160478269897474,45.45777970764162
1964,AGGREGATED,8,9.162413457153324,45.45741303674312
1965,AGGREGATED,18,9.166692908420154,45.456875413519775
1966,AGGREGATED,17,9.169351141429212,45.45735849253213
1967,AGGREGATED,8,9.17267492541505,45.45728111193837
1968,AGGREGATED,7,9.174954947126114,45.45708565053014
1969,AGGREGATED,7,9.178820686523444,45.45773096693643
1970,AGGREGATED,13,9.181740205679093,45.457420364633386
1971,AGGREGATED,13,9.184425974459138,45.456783718599695
1972,AGGREGATED,5,9.18781470800782,45.4573145107422
1973,AGGREGATED,8,9.189767098022465,45.45668984851062
1974,AGGREGATED,13,9.193487524714543,45.45757612777947
1975,AGGREGATED,9,9.196622238823776,45.45671567545566
1976,AGGREGATED,5,9.19896494726564,45.456662905078005
1977,AGGREGATED,9,9.202309716688369,45.45735880696611
1978,AGGREGATED,9,9.204987824435776,45.45732607031244
1979,AGGREGATED,12,9.20791116202798,45.45708474129225
1980,AGGREGATED,4,9.211418188232424,45.45661919702125
1981,AGGREGATED,9,9.21488222992621,45.45702425141056
1982,AGGREGATED,8,9.2171611628418,45.45685760205075
1983,AGGREGATED,5,9.22017179824218,45.4576078740234
1984,AGGREGATED,5,9.22346642128906,45.4573095107422
